"stop_id","stop_name","stop_lat","stop_lon"
1,"Tokyo Stop 1",35.6934831744526,139.853923190804
2,"Tokyo Stop 2",35.7573563226499,139.803262601513
3,"Tokyo Stop 3",35.7384929548949,139.763875696063
4,"Tokyo Stop 4",35.7980477048084,139.837823630637
5,"Tokyo Stop 5",35.6093636692502,139.817462941399
6,"Tokyo Stop 6",35.6167328386102,139.815690014837
7,"Tokyo Stop 7",35.7568770522717,139.864181546308
8,"Tokyo Stop 8",35.7377395273186,139.741680678166
9,"Tokyo Stop 9",35.7327992709354,139.721848258004
10,"Tokyo Stop 10",35.7775719808415,139.752021543588
11,"Tokyo Stop 11",35.7931384624913,139.701922724489
12,"Tokyo Stop 12",35.7719088841695,139.861012541736
13,"Tokyo Stop 13",35.74164427449,139.759789609071
14,"Tokyo Stop 14",35.675248337118,139.834777250607
15,"Tokyo Stop 15",35.6409976693336,139.746456073737
16,"Tokyo Stop 16",35.6740641186014,139.789091594145
17,"Tokyo Stop 17",35.6737848134711,139.856077008275
18,"Tokyo Stop 18",35.6493842151482,139.70247692829
19,"Tokyo Stop 19",35.6896779533476,139.733887425344
20,"Tokyo Stop 20",35.789474459039,139.805038333451
21,"Tokyo Stop 21",35.7624886898324,139.871626170212
22,"Tokyo Stop 22",35.6236796850804,139.891210560594
23,"Tokyo Stop 23",35.6795935418457,139.79504999225
24,"Tokyo Stop 24",35.7220182584599,139.741749471426
25,"Tokyo Stop 25",35.703422005428,139.737258042255
26,"Tokyo Stop 26",35.6271305795293,139.859869008092
27,"Tokyo Stop 27",35.6406071329024,139.753638036363
28,"Tokyo Stop 28",35.6306109707803,139.810763980448
29,"Tokyo Stop 29",35.747918229131,139.711422494194
30,"Tokyo Stop 30",35.7139010180254,139.797937704762
31,"Tokyo Stop 31",35.7998140063137,139.760095252516
32,"Tokyo Stop 32",35.6266015071422,139.700969200209
33,"Tokyo Stop 33",35.6821895420551,139.769901774917
34,"Tokyo Stop 34",35.6910135322716,139.838621654361
35,"Tokyo Stop 35",35.7052408369724,139.812369599612
36,"Tokyo Stop 36",35.6993889288511,139.71067807409
37,"Tokyo Stop 37",35.6572080348153,139.853502424154
38,"Tokyo Stop 38",35.7791083361022,139.706416519498
39,"Tokyo Stop 39",35.7912318809889,139.728711152123
40,"Tokyo Stop 40",35.7274508740287,139.734080296103
41,"Tokyo Stop 41",35.6149830558803,139.795299652824
42,"Tokyo Stop 42",35.6270605383441,139.778366750292
43,"Tokyo Stop 43",35.6008177429438,139.777326317551
44,"Tokyo Stop 44",35.6512780935504,139.881476593297
45,"Tokyo Stop 45",35.6852961461525,139.804379894678
46,"Tokyo Stop 46",35.686857495876,139.747690184927
47,"Tokyo Stop 47",35.7205394391436,139.756173657393
48,"Tokyo Stop 48",35.6816939409822,139.890689423494
49,"Tokyo Stop 49",35.7624686891213,139.717495485349
50,"Tokyo Stop 50",35.6739169624634,139.881048624357
51,"Tokyo Stop 51",35.7659991363529,139.712011888577
52,"Tokyo Stop 52",35.6871878991835,139.792030624999
53,"Tokyo Stop 53",35.7852047216147,139.895699677477
54,"Tokyo Stop 54",35.7568219336681,139.71103139515
55,"Tokyo Stop 55",35.7047233828343,139.792064164253
56,"Tokyo Stop 56",35.6437896848191,139.705318519799
57,"Tokyo Stop 57",35.756162184244,139.745931201428
58,"Tokyo Stop 58",35.6729397747666,139.708872913383
59,"Tokyo Stop 59",35.6489745193627,139.803772414243
60,"Tokyo Stop 60",35.7398894054815,139.773804880632
61,"Tokyo Stop 61",35.6153461336158,139.770131952874
62,"Tokyo Stop 62",35.7872586146928,139.712179274717
63,"Tokyo Stop 63",35.6107435045764,139.702772264043
64,"Tokyo Stop 64",35.6030290391762,139.716135786287
65,"Tokyo Stop 65",35.6098728008103,139.832402620697
66,"Tokyo Stop 66",35.7929851079825,139.839848924894
67,"Tokyo Stop 67",35.726755940076,139.834193519643
68,"Tokyo Stop 68",35.6551170018036,139.805303653236
69,"Tokyo Stop 69",35.6768070856109,139.868867342593
70,"Tokyo Stop 70",35.7060287319124,139.883159562107
71,"Tokyo Stop 71",35.7609657077119,139.873767370125
72,"Tokyo Stop 72",35.6505073058885,139.873684487725
73,"Tokyo Stop 73",35.6044694642536,139.859905415401
74,"Tokyo Stop 74",35.668904208485,139.71631566612
75,"Tokyo Stop 75",35.6782221444882,139.850414634775
76,"Tokyo Stop 76",35.7768166612368,139.72681749668
77,"Tokyo Stop 77",35.6114522389602,139.849981985288
78,"Tokyo Stop 78",35.7342902662698,139.843118484691
